id	locationID	countryCode	threatStatus
508	ISO_3166-2:IS	IS	Not Applicable
509	ISO_3166-2:IS	IS	Not Applicable
510	ISO_3166-2:IS	IS	Not Applicable
979	ISO_3166-2:IS	IS	Not Applicable
980	ISO_3166-2:IS	IS	Not Applicable
1149	ISO_3166-2:IS	IS	Not Applicable
244	ISO_3166-2:IS	IS	Not Applicable
102	ISO_3166-2:IS	IS	Not Applicable
466	ISO_3166-2:IS	IS	Not Applicable
681	ISO_3166-2:IS	IS	Not Applicable
682	ISO_3166-2:IS	IS	Not Applicable
445	ISO_3166-2:IS	IS	Not Applicable
245	ISO_3166-2:IS	IS	Not Applicable
246	ISO_3166-2:IS	IS	Not Applicable
247	ISO_3166-2:IS	IS	Not Applicable
248	ISO_3166-2:IS	IS	Not Applicable
249	ISO_3166-2:IS	IS	Not Applicable
1130	ISO_3166-2:IS	IS	Not Applicable
1131	ISO_3166-2:IS	IS	Not Applicable
343	ISO_3166-2:IS	IS	Not Applicable
344	ISO_3166-2:IS	IS	Not Applicable
345	ISO_3166-2:IS	IS	Not Applicable
346	ISO_3166-2:IS	IS	Not Applicable
658	ISO_3166-2:IS	IS	Not Applicable
614	ISO_3166-2:IS	IS	Not Applicable
511	ISO_3166-2:IS	IS	Not Applicable
385	ISO_3166-2:IS	IS	Not Applicable
464	ISO_3166-2:IS	IS	Not Applicable
465	ISO_3166-2:IS	IS	Not Applicable
981	ISO_3166-2:IS	IS	Not Applicable
347	ISO_3166-2:IS	IS	Not Applicable
348	ISO_3166-2:IS	IS	Not Applicable
349	ISO_3166-2:IS	IS	Not Applicable
350	ISO_3166-2:IS	IS	Not Applicable
718	ISO_3166-2:IS	IS	Not Applicable
716	ISO_3166-2:IS	IS	Not Applicable
717	ISO_3166-2:IS	IS	Not Applicable
719	ISO_3166-2:IS	IS	Not Applicable
720	ISO_3166-2:IS	IS	Not Applicable
1151	ISO_3166-2:IS	IS	Not Applicable
724	ISO_3166-2:IS	IS	Not Applicable
660	ISO_3166-2:IS	IS	Not Applicable
661	ISO_3166-2:IS	IS	Not Applicable
662	ISO_3166-2:IS	IS	Not Applicable
664	ISO_3166-2:IS	IS	Not Applicable
1152	ISO_3166-2:IS	IS	Not Applicable
113	ISO_3166-2:IS	IS	Not Applicable
512	ISO_3166-2:IS	IS	Not Applicable
706	ISO_3166-2:IS	IS	Not Applicable
83	ISO_3166-2:IS	IS	Not Applicable
418	ISO_3166-2:IS	IS	Not Applicable
281	ISO_3166-2:IS	IS	Not Applicable
282	ISO_3166-2:IS	IS	Not Applicable
286	ISO_3166-2:IS	IS	Not Applicable
532	ISO_3166-2:IS	IS	Not Applicable
533	ISO_3166-2:IS	IS	Not Applicable
985	ISO_3166-2:IS	IS	Not Applicable
253	ISO_3166-2:IS	IS	Not Applicable
252	ISO_3166-2:IS	IS	Not Applicable
256	ISO_3166-2:IS	IS	Not Applicable
257	ISO_3166-2:IS	IS	Not Applicable
59	ISO_3166-2:IS	IS	Not Applicable
60	ISO_3166-2:IS	IS	Not Applicable
61	ISO_3166-2:IS	IS	Not Applicable
65	ISO_3166-2:IS	IS	Not Applicable
62	ISO_3166-2:IS	IS	Not Applicable
63	ISO_3166-2:IS	IS	Not Applicable
64	ISO_3166-2:IS	IS	Not Applicable
986	ISO_3166-2:IS	IS	Not Applicable
988	ISO_3166-2:IS	IS	Not Applicable
66	ISO_3166-2:IS	IS	Not Applicable
67	ISO_3166-2:IS	IS	Not Applicable
68	ISO_3166-2:IS	IS	Not Applicable
69	ISO_3166-2:IS	IS	Not Applicable
70	ISO_3166-2:IS	IS	Not Applicable
71	ISO_3166-2:IS	IS	Not Applicable
72	ISO_3166-2:IS	IS	Not Applicable
73	ISO_3166-2:IS	IS	Not Applicable
74	ISO_3166-2:IS	IS	Not Applicable
351	ISO_3166-2:IS	IS	Not Applicable
352	ISO_3166-2:IS	IS	Not Applicable
683	ISO_3166-2:IS	IS	Not Applicable
260	ISO_3166-2:IS	IS	Not Applicable
264	ISO_3166-2:IS	IS	Not Applicable
266	ISO_3166-2:IS	IS	Not Applicable
610	ISO_3166-2:IS	IS	Not Applicable
536	ISO_3166-2:IS	IS	Not Applicable
429	ISO_3166-2:IS	IS	Not Applicable
428	ISO_3166-2:IS	IS	Not Applicable
389	ISO_3166-2:IS	IS	Not Applicable
390	ISO_3166-2:IS	IS	Not Applicable
615	ISO_3166-2:IS	IS	Not Applicable
617	ISO_3166-2:IS	IS	Not Applicable
391	ISO_3166-2:IS	IS	Not Applicable
75	ISO_3166-2:IS	IS	Not Applicable
665	ISO_3166-2:IS	IS	Not Applicable
292	ISO_3166-2:IS	IS	Not Applicable
293	ISO_3166-2:IS	IS	Not Applicable
299	ISO_3166-2:IS	IS	Not Applicable
513	ISO_3166-2:IS	IS	Not Applicable
514	ISO_3166-2:IS	IS	Not Applicable
537	ISO_3166-2:IS	IS	Not Applicable
538	ISO_3166-2:IS	IS	Not Applicable
733	ISO_3166-2:IS	IS	Not Applicable
305	ISO_3166-2:IS	IS	Not Applicable
306	ISO_3166-2:IS	IS	Not Applicable
308	ISO_3166-2:IS	IS	Not Applicable
307	ISO_3166-2:IS	IS	Not Applicable
309	ISO_3166-2:IS	IS	Not Applicable
516	ISO_3166-2:IS	IS	Not Applicable
392	ISO_3166-2:IS	IS	Not Applicable
394	ISO_3166-2:IS	IS	Not Applicable
396	ISO_3166-2:IS	IS	Not Applicable
397	ISO_3166-2:IS	IS	Not Applicable
399	ISO_3166-2:IS	IS	Not Applicable
989	ISO_3166-2:IS	IS	Not Applicable
539	ISO_3166-2:IS	IS	Not Applicable
544	ISO_3166-2:IS	IS	Not Applicable
545	ISO_3166-2:IS	IS	Not Applicable
547	ISO_3166-2:IS	IS	Not Applicable
548	ISO_3166-2:IS	IS	Not Applicable
549	ISO_3166-2:IS	IS	Not Applicable
550	ISO_3166-2:IS	IS	Not Applicable
430	ISO_3166-2:IS	IS	Not Applicable
432	ISO_3166-2:IS	IS	Not Applicable
433	ISO_3166-2:IS	IS	Not Applicable
435	ISO_3166-2:IS	IS	Not Applicable
437	ISO_3166-2:IS	IS	Not Applicable
438	ISO_3166-2:IS	IS	Not Applicable
439	ISO_3166-2:IS	IS	Not Applicable
441	ISO_3166-2:IS	IS	Not Applicable
442	ISO_3166-2:IS	IS	Not Applicable
606	ISO_3166-2:IS	IS	Not Applicable
1132	ISO_3166-2:IS	IS	Not Applicable
400	ISO_3166-2:IS	IS	Not Applicable
401	ISO_3166-2:IS	IS	Not Applicable
315	ISO_3166-2:IS	IS	Not Applicable
319	ISO_3166-2:IS	IS	Not Applicable
327	ISO_3166-2:IS	IS	Not Applicable
274	ISO_3166-2:IS	IS	Not Applicable
333	ISO_3166-2:IS	IS	Not Applicable
991	ISO_3166-2:IS	IS	Not Applicable
992	ISO_3166-2:IS	IS	Not Applicable
993	ISO_3166-2:IS	IS	Not Applicable
994	ISO_3166-2:IS	IS	Not Applicable
995	ISO_3166-2:IS	IS	Not Applicable
996	ISO_3166-2:IS	IS	Not Applicable
644	ISO_3166-2:IS	IS	Not Applicable
578	ISO_3166-2:IS	IS	Not Applicable
579	ISO_3166-2:IS	IS	Not Applicable
580	ISO_3166-2:IS	IS	Not Applicable
582	ISO_3166-2:IS	IS	Not Applicable
517	ISO_3166-2:IS	IS	Not Applicable
518	ISO_3166-2:IS	IS	Not Applicable
519	ISO_3166-2:IS	IS	Not Applicable
520	ISO_3166-2:IS	IS	Not Applicable
671	ISO_3166-2:IS	IS	Not Applicable
997	ISO_3166-2:IS	IS	Not Applicable
998	ISO_3166-2:IS	IS	Not Applicable
999	ISO_3166-2:IS	IS	Not Applicable
1000	ISO_3166-2:IS	IS	Not Applicable
1001	ISO_3166-2:IS	IS	Not Applicable
404	ISO_3166-2:IS	IS	Not Applicable
406	ISO_3166-2:IS	IS	Not Applicable
583	ISO_3166-2:IS	IS	Not Applicable
584	ISO_3166-2:IS	IS	Not Applicable
407	ISO_3166-2:IS	IS	Not Applicable
408	ISO_3166-2:IS	IS	Not Applicable
722	ISO_3166-2:IS	IS	Not Applicable
586	ISO_3166-2:IS	IS	Not Applicable
588	ISO_3166-2:IS	IS	Not Applicable
589	ISO_3166-2:IS	IS	Not Applicable
591	ISO_3166-2:IS	IS	Not Applicable
605	ISO_3166-2:IS	IS	Not Applicable
666	ISO_3166-2:IS	IS	Not Applicable
667	ISO_3166-2:IS	IS	Not Applicable
1002	ISO_3166-2:IS	IS	Not Applicable
522	ISO_3166-2:IS	IS	Not Applicable
81	ISO_3166-2:IS	IS	Not Applicable
82	ISO_3166-2:IS	IS	Not Applicable
1153	ISO_3166-2:IS	IS	Not Applicable
1124	ISO_3166-2:IS	IS	Not Applicable
353	ISO_3166-2:IS	IS	Not Applicable
354	ISO_3166-2:IS	IS	Not Applicable
355	ISO_3166-2:IS	IS	Not Applicable
356	ISO_3166-2:IS	IS	Not Applicable
357	ISO_3166-2:IS	IS	Not Applicable
1125	ISO_3166-2:IS	IS	Not Applicable
278	ISO_3166-2:IS	IS	Not Applicable
279	ISO_3166-2:IS	IS	Not Applicable
304	ISO_3166-2:IS	IS	Not Applicable
76	ISO_3166-2:IS	IS	Not Applicable
77	ISO_3166-2:IS	IS	Not Applicable
1128	ISO_3166-2:IS	IS	Not Applicable
410	ISO_3166-2:IS	IS	Not Applicable
411	ISO_3166-2:IS	IS	Not Applicable
592	ISO_3166-2:IS	IS	Not Applicable
1134	ISO_3166-2:IS	IS	Not Applicable
86	ISO_3166-2:IS	IS	Not Applicable
687	ISO_3166-2:IS	IS	Not Applicable
691	ISO_3166-2:IS	IS	Not Applicable
692	ISO_3166-2:IS	IS	Not Applicable
694	ISO_3166-2:IS	IS	Not Applicable
695	ISO_3166-2:IS	IS	Not Applicable
696	ISO_3166-2:IS	IS	Not Applicable
697	ISO_3166-2:IS	IS	Not Applicable
698	ISO_3166-2:IS	IS	Not Applicable
700	ISO_3166-2:IS	IS	Not Applicable
359	ISO_3166-2:IS	IS	Not Applicable
360	ISO_3166-2:IS	IS	Not Applicable
361	ISO_3166-2:IS	IS	Not Applicable
362	ISO_3166-2:IS	IS	Not Applicable
364	ISO_3166-2:IS	IS	Not Applicable
421	ISO_3166-2:IS	IS	Not Applicable
954	ISO_3166-2:IS	IS	Not Evaluated
955	ISO_3166-2:IS	IS	Not Evaluated
778	ISO_3166-2:IS	IS	Not Evaluated
882	ISO_3166-2:IS	IS	Not Evaluated
779	ISO_3166-2:IS	IS	Not Evaluated
948	ISO_3166-2:IS	IS	Not Evaluated
848	ISO_3166-2:IS	IS	Not Evaluated
824	ISO_3166-2:IS	IS	Not Evaluated
956	ISO_3166-2:IS	IS	Not Evaluated
813	ISO_3166-2:IS	IS	Not Evaluated
883	ISO_3166-2:IS	IS	Not Evaluated
929	ISO_3166-2:IS	IS	Not Evaluated
825	ISO_3166-2:IS	IS	Not Evaluated
826	ISO_3166-2:IS	IS	Not Evaluated
884	ISO_3166-2:IS	IS	Not Evaluated
885	ISO_3166-2:IS	IS	Not Evaluated
827	ISO_3166-2:IS	IS	Not Evaluated
849	ISO_3166-2:IS	IS	Not Evaluated
814	ISO_3166-2:IS	IS	Not Evaluated
828	ISO_3166-2:IS	IS	Not Evaluated
861	ISO_3166-2:IS	IS	Not Evaluated
850	ISO_3166-2:IS	IS	Not Evaluated
829	ISO_3166-2:IS	IS	Not Evaluated
886	ISO_3166-2:IS	IS	Not Evaluated
851	ISO_3166-2:IS	IS	Not Evaluated
780	ISO_3166-2:IS	IS	Not Evaluated
830	ISO_3166-2:IS	IS	Not Evaluated
930	ISO_3166-2:IS	IS	Not Evaluated
887	ISO_3166-2:IS	IS	Not Evaluated
831	ISO_3166-2:IS	IS	Not Evaluated
863	ISO_3166-2:IS	IS	Not Evaluated
843	ISO_3166-2:IS	IS	Not Evaluated
781	ISO_3166-2:IS	IS	Not Evaluated
864	ISO_3166-2:IS	IS	Not Evaluated
957	ISO_3166-2:IS	IS	Not Evaluated
815	ISO_3166-2:IS	IS	Not Evaluated
782	ISO_3166-2:IS	IS	Not Evaluated
888	ISO_3166-2:IS	IS	Not Evaluated
889	ISO_3166-2:IS	IS	Not Evaluated
949	ISO_3166-2:IS	IS	Not Evaluated
816	ISO_3166-2:IS	IS	Not Evaluated
865	ISO_3166-2:IS	IS	Not Evaluated
890	ISO_3166-2:IS	IS	Not Evaluated
783	ISO_3166-2:IS	IS	Not Evaluated
941	ISO_3166-2:IS	IS	Not Evaluated
891	ISO_3166-2:IS	IS	Not Evaluated
844	ISO_3166-2:IS	IS	Not Evaluated
852	ISO_3166-2:IS	IS	Not Evaluated
892	ISO_3166-2:IS	IS	Not Evaluated
931	ISO_3166-2:IS	IS	Not Evaluated
893	ISO_3166-2:IS	IS	Not Evaluated
894	ISO_3166-2:IS	IS	Not Evaluated
853	ISO_3166-2:IS	IS	Not Evaluated
832	ISO_3166-2:IS	IS	Not Evaluated
854	ISO_3166-2:IS	IS	Not Evaluated
784	ISO_3166-2:IS	IS	Not Evaluated
785	ISO_3166-2:IS	IS	Not Evaluated
806	ISO_3166-2:IS	IS	Not Evaluated
895	ISO_3166-2:IS	IS	Not Evaluated
786	ISO_3166-2:IS	IS	Not Evaluated
958	ISO_3166-2:IS	IS	Not Evaluated
787	ISO_3166-2:IS	IS	Not Evaluated
817	ISO_3166-2:IS	IS	Not Evaluated
833	ISO_3166-2:IS	IS	Not Evaluated
946	ISO_3166-2:IS	IS	Not Evaluated
896	ISO_3166-2:IS	IS	Not Evaluated
897	ISO_3166-2:IS	IS	Not Evaluated
942	ISO_3166-2:IS	IS	Not Evaluated
866	ISO_3166-2:IS	IS	Not Evaluated
807	ISO_3166-2:IS	IS	Not Evaluated
788	ISO_3166-2:IS	IS	Not Evaluated
898	ISO_3166-2:IS	IS	Not Evaluated
959	ISO_3166-2:IS	IS	Not Evaluated
899	ISO_3166-2:IS	IS	Not Evaluated
867	ISO_3166-2:IS	IS	Not Evaluated
868	ISO_3166-2:IS	IS	Not Evaluated
869	ISO_3166-2:IS	IS	Not Evaluated
870	ISO_3166-2:IS	IS	Not Evaluated
900	ISO_3166-2:IS	IS	Not Evaluated
932	ISO_3166-2:IS	IS	Not Evaluated
933	ISO_3166-2:IS	IS	Not Evaluated
960	ISO_3166-2:IS	IS	Not Evaluated
789	ISO_3166-2:IS	IS	Not Evaluated
943	ISO_3166-2:IS	IS	Not Evaluated
901	ISO_3166-2:IS	IS	Not Evaluated
834	ISO_3166-2:IS	IS	Not Evaluated
818	ISO_3166-2:IS	IS	Not Evaluated
950	ISO_3166-2:IS	IS	Not Evaluated
835	ISO_3166-2:IS	IS	Not Evaluated
819	ISO_3166-2:IS	IS	Not Evaluated
902	ISO_3166-2:IS	IS	Not Evaluated
903	ISO_3166-2:IS	IS	Not Evaluated
836	ISO_3166-2:IS	IS	Not Evaluated
837	ISO_3166-2:IS	IS	Not Evaluated
871	ISO_3166-2:IS	IS	Not Evaluated
872	ISO_3166-2:IS	IS	Not Evaluated
904	ISO_3166-2:IS	IS	Not Evaluated
961	ISO_3166-2:IS	IS	Not Evaluated
905	ISO_3166-2:IS	IS	Not Evaluated
838	ISO_3166-2:IS	IS	Not Evaluated
934	ISO_3166-2:IS	IS	Not Evaluated
873	ISO_3166-2:IS	IS	Not Evaluated
790	ISO_3166-2:IS	IS	Not Evaluated
962	ISO_3166-2:IS	IS	Not Evaluated
951	ISO_3166-2:IS	IS	Not Evaluated
820	ISO_3166-2:IS	IS	Not Evaluated
944	ISO_3166-2:IS	IS	Not Evaluated
906	ISO_3166-2:IS	IS	Not Evaluated
963	ISO_3166-2:IS	IS	Not Evaluated
907	ISO_3166-2:IS	IS	Not Evaluated
908	ISO_3166-2:IS	IS	Not Evaluated
909	ISO_3166-2:IS	IS	Not Evaluated
874	ISO_3166-2:IS	IS	Not Evaluated
791	ISO_3166-2:IS	IS	Not Evaluated
935	ISO_3166-2:IS	IS	Not Evaluated
845	ISO_3166-2:IS	IS	Not Evaluated
910	ISO_3166-2:IS	IS	Not Evaluated
952	ISO_3166-2:IS	IS	Not Evaluated
839	ISO_3166-2:IS	IS	Not Evaluated
875	ISO_3166-2:IS	IS	Not Evaluated
855	ISO_3166-2:IS	IS	Not Evaluated
964	ISO_3166-2:IS	IS	Not Evaluated
792	ISO_3166-2:IS	IS	Not Evaluated
840	ISO_3166-2:IS	IS	Not Evaluated
876	ISO_3166-2:IS	IS	Not Evaluated
856	ISO_3166-2:IS	IS	Not Evaluated
793	ISO_3166-2:IS	IS	Not Evaluated
794	ISO_3166-2:IS	IS	Not Evaluated
911	ISO_3166-2:IS	IS	Not Evaluated
912	ISO_3166-2:IS	IS	Not Evaluated
809	ISO_3166-2:IS	IS	Not Evaluated
965	ISO_3166-2:IS	IS	Not Evaluated
795	ISO_3166-2:IS	IS	Not Evaluated
857	ISO_3166-2:IS	IS	Not Evaluated
913	ISO_3166-2:IS	IS	Not Evaluated
966	ISO_3166-2:IS	IS	Not Evaluated
936	ISO_3166-2:IS	IS	Not Evaluated
862	ISO_3166-2:IS	IS	Not Evaluated
914	ISO_3166-2:IS	IS	Not Evaluated
796	ISO_3166-2:IS	IS	Not Evaluated
797	ISO_3166-2:IS	IS	Not Evaluated
798	ISO_3166-2:IS	IS	Not Evaluated
915	ISO_3166-2:IS	IS	Not Evaluated
799	ISO_3166-2:IS	IS	Not Evaluated
800	ISO_3166-2:IS	IS	Not Evaluated
953	ISO_3166-2:IS	IS	Not Evaluated
916	ISO_3166-2:IS	IS	Not Evaluated
967	ISO_3166-2:IS	IS	Not Evaluated
917	ISO_3166-2:IS	IS	Not Evaluated
918	ISO_3166-2:IS	IS	Not Evaluated
858	ISO_3166-2:IS	IS	Not Evaluated
859	ISO_3166-2:IS	IS	Not Evaluated
919	ISO_3166-2:IS	IS	Not Evaluated
801	ISO_3166-2:IS	IS	Not Evaluated
877	ISO_3166-2:IS	IS	Not Evaluated
841	ISO_3166-2:IS	IS	Not Evaluated
810	ISO_3166-2:IS	IS	Not Evaluated
821	ISO_3166-2:IS	IS	Not Evaluated
937	ISO_3166-2:IS	IS	Not Evaluated
920	ISO_3166-2:IS	IS	Not Evaluated
842	ISO_3166-2:IS	IS	Not Evaluated
945	ISO_3166-2:IS	IS	Not Evaluated
878	ISO_3166-2:IS	IS	Not Evaluated
802	ISO_3166-2:IS	IS	Not Evaluated
811	ISO_3166-2:IS	IS	Not Evaluated
921	ISO_3166-2:IS	IS	Not Evaluated
938	ISO_3166-2:IS	IS	Not Evaluated
879	ISO_3166-2:IS	IS	Not Evaluated
939	ISO_3166-2:IS	IS	Not Evaluated
846	ISO_3166-2:IS	IS	Not Evaluated
922	ISO_3166-2:IS	IS	Not Evaluated
923	ISO_3166-2:IS	IS	Not Evaluated
803	ISO_3166-2:IS	IS	Not Evaluated
968	ISO_3166-2:IS	IS	Not Evaluated
969	ISO_3166-2:IS	IS	Not Evaluated
822	ISO_3166-2:IS	IS	Not Evaluated
924	ISO_3166-2:IS	IS	Not Evaluated
925	ISO_3166-2:IS	IS	Not Evaluated
880	ISO_3166-2:IS	IS	Not Evaluated
926	ISO_3166-2:IS	IS	Not Evaluated
927	ISO_3166-2:IS	IS	Not Evaluated
928	ISO_3166-2:IS	IS	Not Evaluated
940	ISO_3166-2:IS	IS	Not Evaluated
860	ISO_3166-2:IS	IS	Not Evaluated
812	ISO_3166-2:IS	IS	Not Evaluated
804	ISO_3166-2:IS	IS	Not Evaluated
970	ISO_3166-2:IS	IS	Not Evaluated
881	ISO_3166-2:IS	IS	Not Evaluated
947	ISO_3166-2:IS	IS	Not Evaluated
805	ISO_3166-2:IS	IS	Not Evaluated
847	ISO_3166-2:IS	IS	Not Evaluated
971	ISO_3166-2:IS	IS	Not Evaluated
972	ISO_3166-2:IS	IS	Not Evaluated
823	ISO_3166-2:IS	IS	Not Evaluated
1008	ISO_3166-2:IS	IS	Not Evaluated
1060	ISO_3166-2:IS	IS	Not Evaluated
1009	ISO_3166-2:IS	IS	Not Evaluated
1010	ISO_3166-2:IS	IS	Not Evaluated
1115	ISO_3166-2:IS	IS	Not Evaluated
1011	ISO_3166-2:IS	IS	Not Evaluated
1012	ISO_3166-2:IS	IS	Not Evaluated
1074	ISO_3166-2:IS	IS	Not Evaluated
1013	ISO_3166-2:IS	IS	Not Evaluated
1075	ISO_3166-2:IS	IS	Not Evaluated
1076	ISO_3166-2:IS	IS	Not Evaluated
1077	ISO_3166-2:IS	IS	Not Evaluated
1101	ISO_3166-2:IS	IS	Not Evaluated
1014	ISO_3166-2:IS	IS	Not Evaluated
1078	ISO_3166-2:IS	IS	Not Evaluated
1079	ISO_3166-2:IS	IS	Not Evaluated
1015	ISO_3166-2:IS	IS	Not Evaluated
1061	ISO_3166-2:IS	IS	Not Evaluated
1102	ISO_3166-2:IS	IS	Not Evaluated
1103	ISO_3166-2:IS	IS	Not Evaluated
1016	ISO_3166-2:IS	IS	Not Evaluated
1017	ISO_3166-2:IS	IS	Not Evaluated
1080	ISO_3166-2:IS	IS	Not Evaluated
1062	ISO_3166-2:IS	IS	Not Evaluated
1018	ISO_3166-2:IS	IS	Not Evaluated
1019	ISO_3166-2:IS	IS	Not Evaluated
1063	ISO_3166-2:IS	IS	Not Evaluated
1020	ISO_3166-2:IS	IS	Not Evaluated
1104	ISO_3166-2:IS	IS	Not Evaluated
1081	ISO_3166-2:IS	IS	Not Evaluated
1021	ISO_3166-2:IS	IS	Not Evaluated
1055	ISO_3166-2:IS	IS	Not Evaluated
1022	ISO_3166-2:IS	IS	Not Evaluated
1023	ISO_3166-2:IS	IS	Not Evaluated
1056	ISO_3166-2:IS	IS	Not Evaluated
1024	ISO_3166-2:IS	IS	Not Evaluated
1105	ISO_3166-2:IS	IS	Not Evaluated
1057	ISO_3166-2:IS	IS	Not Evaluated
1106	ISO_3166-2:IS	IS	Not Evaluated
1082	ISO_3166-2:IS	IS	Not Evaluated
1083	ISO_3166-2:IS	IS	Not Evaluated
1064	ISO_3166-2:IS	IS	Not Evaluated
1025	ISO_3166-2:IS	IS	Not Evaluated
1116	ISO_3166-2:IS	IS	Not Evaluated
1026	ISO_3166-2:IS	IS	Not Evaluated
1027	ISO_3166-2:IS	IS	Not Evaluated
1028	ISO_3166-2:IS	IS	Not Evaluated
1065	ISO_3166-2:IS	IS	Not Evaluated
1066	ISO_3166-2:IS	IS	Not Evaluated
1067	ISO_3166-2:IS	IS	Not Evaluated
1029	ISO_3166-2:IS	IS	Not Evaluated
1107	ISO_3166-2:IS	IS	Not Evaluated
1084	ISO_3166-2:IS	IS	Not Evaluated
1085	ISO_3166-2:IS	IS	Not Evaluated
1086	ISO_3166-2:IS	IS	Not Evaluated
1068	ISO_3166-2:IS	IS	Not Evaluated
1058	ISO_3166-2:IS	IS	Not Evaluated
1030	ISO_3166-2:IS	IS	Not Evaluated
1031	ISO_3166-2:IS	IS	Not Evaluated
1032	ISO_3166-2:IS	IS	Not Evaluated
1087	ISO_3166-2:IS	IS	Not Evaluated
1033	ISO_3166-2:IS	IS	Not Evaluated
1034	ISO_3166-2:IS	IS	Not Evaluated
1088	ISO_3166-2:IS	IS	Not Evaluated
1035	ISO_3166-2:IS	IS	Not Evaluated
1089	ISO_3166-2:IS	IS	Not Evaluated
1090	ISO_3166-2:IS	IS	Not Evaluated
1003	ISO_3166-2:IS	IS	Not Evaluated
1091	ISO_3166-2:IS	IS	Not Evaluated
1120	ISO_3166-2:IS	IS	Not Evaluated
1036	ISO_3166-2:IS	IS	Not Evaluated
1004	ISO_3166-2:IS	IS	Not Evaluated
1037	ISO_3166-2:IS	IS	Not Evaluated
1108	ISO_3166-2:IS	IS	Not Evaluated
1121	ISO_3166-2:IS	IS	Not Evaluated
1092	ISO_3166-2:IS	IS	Not Evaluated
1093	ISO_3166-2:IS	IS	Not Evaluated
1038	ISO_3166-2:IS	IS	Not Evaluated
1039	ISO_3166-2:IS	IS	Not Evaluated
1117	ISO_3166-2:IS	IS	Not Evaluated
1040	ISO_3166-2:IS	IS	Not Evaluated
1109	ISO_3166-2:IS	IS	Not Evaluated
1041	ISO_3166-2:IS	IS	Not Evaluated
1059	ISO_3166-2:IS	IS	Not Evaluated
1042	ISO_3166-2:IS	IS	Not Evaluated
1094	ISO_3166-2:IS	IS	Not Evaluated
1043	ISO_3166-2:IS	IS	Not Evaluated
1069	ISO_3166-2:IS	IS	Not Evaluated
1095	ISO_3166-2:IS	IS	Not Evaluated
1044	ISO_3166-2:IS	IS	Not Evaluated
1045	ISO_3166-2:IS	IS	Not Evaluated
1096	ISO_3166-2:IS	IS	Not Evaluated
1110	ISO_3166-2:IS	IS	Not Evaluated
1046	ISO_3166-2:IS	IS	Not Evaluated
1070	ISO_3166-2:IS	IS	Not Evaluated
1097	ISO_3166-2:IS	IS	Not Evaluated
1005	ISO_3166-2:IS	IS	Not Evaluated
1047	ISO_3166-2:IS	IS	Not Evaluated
1111	ISO_3166-2:IS	IS	Not Evaluated
1048	ISO_3166-2:IS	IS	Not Evaluated
1118	ISO_3166-2:IS	IS	Not Evaluated
1006	ISO_3166-2:IS	IS	Not Evaluated
1098	ISO_3166-2:IS	IS	Not Evaluated
1049	ISO_3166-2:IS	IS	Not Evaluated
1112	ISO_3166-2:IS	IS	Not Evaluated
1071	ISO_3166-2:IS	IS	Not Evaluated
1119	ISO_3166-2:IS	IS	Not Evaluated
1050	ISO_3166-2:IS	IS	Not Evaluated
1099	ISO_3166-2:IS	IS	Not Evaluated
1072	ISO_3166-2:IS	IS	Not Evaluated
1051	ISO_3166-2:IS	IS	Not Evaluated
1052	ISO_3166-2:IS	IS	Not Evaluated
1113	ISO_3166-2:IS	IS	Not Evaluated
1073	ISO_3166-2:IS	IS	Not Evaluated
1007	ISO_3166-2:IS	IS	Not Evaluated
1100	ISO_3166-2:IS	IS	Not Evaluated
1122	ISO_3166-2:IS	IS	Not Evaluated
1123	ISO_3166-2:IS	IS	Not Evaluated
1114	ISO_3166-2:IS	IS	Not Evaluated
1053	ISO_3166-2:IS	IS	Not Evaluated
1154	ISO_3166-2:IS	IS	Regionally Extinct
705	ISO_3166-2:IS	IS	Vulnerable
619	ISO_3166-2:IS	IS	Vulnerable
207	ISO_3166-2:IS	IS	Vulnerable
34	ISO_3166-2:IS	IS	Vulnerable
19	ISO_3166-2:IS	IS	Vulnerable
741	ISO_3166-2:IS	IS	Vulnerable
138	ISO_3166-2:IS	IS	Vulnerable
159	ISO_3166-2:IS	IS	Vulnerable
29	ISO_3166-2:IS	IS	Vulnerable
17	ISO_3166-2:IS	IS	Vulnerable
678	ISO_3166-2:IS	IS	Vulnerable
127	ISO_3166-2:IS	IS	Vulnerable
130	ISO_3166-2:IS	IS	Vulnerable
568	ISO_3166-2:IS	IS	Vulnerable
613	ISO_3166-2:IS	IS	Vulnerable
310	ISO_3166-2:IS	IS	Vulnerable
27	ISO_3166-2:IS	IS	Vulnerable
417	ISO_3166-2:IS	IS	Vulnerable
284	ISO_3166-2:IS	IS	Vulnerable
534	ISO_3166-2:IS	IS	Vulnerable
427	ISO_3166-2:IS	IS	Vulnerable
294	ISO_3166-2:IS	IS	Vulnerable
395	ISO_3166-2:IS	IS	Vulnerable
99	ISO_3166-2:IS	IS	Vulnerable
571	ISO_3166-2:IS	IS	Vulnerable
275	ISO_3166-2:IS	IS	Vulnerable
585	ISO_3166-2:IS	IS	Vulnerable
587	ISO_3166-2:IS	IS	Vulnerable
633	ISO_3166-2:IS	IS	Vulnerable
690	ISO_3166-2:IS	IS	Vulnerable
363	ISO_3166-2:IS	IS	Vulnerable
